id,smiles,dG,code,train_test,3,smiles_len
690_,COC1=CC2=C(C/C(=C\C3CCN(CC3)CC4=CC(=CC=C4)OC)/C2=O)C=C1,-5.37,labeled_pubchem,train,,55
691_,COC1=C(C=C2C/C(=C\C3CCN(CC3)CC4=CC=CC=C4)/C(=O)C2=C1)O,-7.6,labeled_pubchem,train,,54
692_,C1CN(CCC1/C=C/2\CC3=C(C2=O)C=C(C=C3)O)CC4=CC=CC=C4,-7.36,labeled_pubchem,train,,50
693_,C1CN(CCC1/C=C/2\CC3=C(C2=O)C(=CC=C3)O)CC4=CC=CC=C4,-8.83,labeled_pubchem,train,,50
694_,C1CN(CCC1/C=C/2\CC3=C(C2=O)C=CC(=C3)O)CC4=CC=CC=C4,-7.81,labeled_pubchem,train,,50
695_,CC1=C(C(C2=C(C3=C(CCCC3)N=C2O1)N)C4=C(N=C5C=C(C=CC5=C4)OC)Cl)C(=O)OC,-10.75,labeled_pubchem,train,,68
696_,CN(C)C(=O)OC1=CC=CC(=C1)C(=O)/C=C/C2=CC=C(C=C2)O,-8.6,labeled_pubchem,train,,48
697_,CCO[P@@](=O)(C1=CC=CC=C1)SCC,-6.91,labeled_pubchem,train,,28
698_,COC1=CC(=CC(=C1)N=CC2=CC(=C(C(=C2)OC)OC)OC)OC,-8.41,labeled_pubchem,train,,45
699_,C1=CC=C2C(=C1)C(=CN2)CCNC(=O)C3=CC4=C(C=C(C=C4)OCC5=CC=C(C=C5)F)OC3=O,-8.64,labeled_pubchem,train,,69
700_,CC(=O)OC1=CC=CC(=C1)C(=O)NC2=NN=C(S2)C3=CC=CC=C3Cl,-8.48,labeled_pubchem,train,,50
701_,C#CCN(CC1=NC2=C(C=CC=C2O)C=C1)C(CCC3CCN(CC3)CC4=CC=CC=C4)C#N,-10.71,labeled_pubchem,train,,60
702_,CC1=CC=C(C=C1)C2=NN=C(S2)NC(=O)C3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F,-7.43,labeled_pubchem,train,,62
703_,C1N(CCN(C1)/C(=N/C(=NC2=CC=CC=C2Br)N)/N)/C(=N/C(=NC3=CC=CC=C3Br)N)/N,-6.69,labeled_pubchem,train,,68
704_,C1N(CCN(C1)/C(=N/C(=NC2=CC=C(C=C2)I)N)/N)/C(=N/C(=NC3=CC=C(C=C3)I)N)/N,-6.57,labeled_pubchem,train,,70
705_,COC1=CC=C(C=C1)NC(=NCCCCCN2C[C@@H]([C@H]([C@@H]([C@H]2CO)O)O)O)[Se],-5.69,labeled_pubchem,train,,67
706_,CN(C)CCN1CCN(CC1)CC(=O)NC2=NC3=CC(=C(C=C3S2)OC)OC,-9.53,labeled_pubchem,train,,49
707_,C1[C@@H]([C@H]([C@@H]([C@H](N1CCCCCN=C(NC2=CC=C(C=C2)Br)[Se])CO)O)O)O,-6.97,labeled_pubchem,train,,69
708_,C1=CC=C(C(=C1)C2=NN=C(S2)NC(=O)C3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)Cl,-8.23,labeled_pubchem,train,test,65
709_,C1=CC=C(C=C1)C2=NN=C(S2)NC(=O)C3=CC=CC(=C3)CCl,-8.31,labeled_pubchem,train,,46
710_,C1N(CCN(C1)/C(=N/C(=NC2=CC(=CC=C2)Br)N)/N)/C(=N/C(=NC3=CC(=CC=C3)Br)N)/N,-6.71,labeled_pubchem,train,test,72
711_,CC(=CCC1=C(C(=CC(=C1)O)SC2=CC=CC=C2C(=O)O)O)C,-13.22,labeled_pubchem,train,,45
712_,CC(C1=CC=C(C=C1)N=C(/N=C(/N2CCN(CC2)/C(=N/C(=NC3=CC=C(C=C3)C(C)(C)C)N)/N)\N)N)(C)C,-7.2,labeled_pubchem,train,test,82
713_,C1N(CCN(C1)/C(=N/C(=NC2=CC(=CC=C2)F)N)/N)/C(=N/C(=NC3=CC(=CC=C3)F)N)/N,-6.03,labeled_pubchem,train,,70
714_,C1N(CCN(C1)/C(=N/C(=NC2=CC=CC=C2I)N)/N)/C(=N/C(=NC3=CC=CC=C3I)N)/N,-7.95,labeled_pubchem,train,test,66
715_,C1N(CCN(C1)/C(=N/C(=NC2=CC=C(C=C2)[N+](=O)[O-])N)/N)/C(=N/C(=NC3=CC=C(C=C3)[N+](=O)[O-])N)/N,-8.09,labeled_pubchem,train,,92
716_,C1=CC=C(C=C1)CC2=NN=C(S2)NC(=O)C3=CC=CC(=C3)CCl,-7.25,labeled_pubchem,train,,47
717_,CC1=CC=C(C=C1)C2=NN=C(S2)NC(=O)C3=CC=CC(=C3)CCl,-7.41,labeled_pubchem,train,,47
718_,C1N(CCN(C1)/C(=N/C(=NC2=CC(=CC=C2)I)N)/N)/C(=N/C(=NC3=CC(=CC=C3)I)N)/N,-7.02,labeled_pubchem,train,test,70
719_,CC(CC(=O)NC1=NN=C(S1)CC2=CC=CC=C2)CC(C)(C)C,-7.39,labeled_pubchem,train,,43
720_,C1N(CCN(C1)/C(=N/C(=NC2=CC=C(C=C2)OC(F)(F)F)N)/N)/C(=N/C(=NC3=CC=C(C=C3)OC(F)(F)F)N)/N,-6.1,labeled_pubchem,train,,86
721_,CN(C)CCCN1CCN(CC1)CC(=O)NC2=NC3=CC(=C(C=C3S2)OC)OC,-9.04,labeled_pubchem,train,,50
722_,COC1=CC=CC=C1N=C(/N=C(/N2CCN(CC2)/C(=N/C(=NC3=CC=CC=C3OC)N)/N)\N)N,-7.0,labeled_pubchem,train,test,66
723_,C1CCC2=C(C3=C(C=C2C1)OC4=NNC(=C4C3C5=CC=C(C=C5)F)C6=CC=CC=C6)N,-8.64,labeled_pubchem,train,,62
724_,C1=CC=C(C(=C1)C2=NN=C(S2)NC(=O)C3=CC=CC(=C3)CCl)Cl,-8.46,labeled_pubchem,train,,50
725_,C1N(CCN(C1)/C(=N/C(=NC2=CC=CC=C2F)N)/N)/C(=N/C(=NC3=CC=CC=C3F)N)/N,-6.2,labeled_pubchem,train,test,66
726_,CC1=CC=C(C=C1)NC(=NCCCCCN2C[C@@H]([C@H]([C@@H]([C@H]2CO)O)O)O)[Se],-5.99,labeled_pubchem,train,,66
727_,C1N(CCN(C1)/C(=N/C(=NC2=CC=CC=C2)N)/N)/C(=N/C(=NC3=CC=CC=C3)N)/N,-6.18,labeled_pubchem,train,,64
728_,C1N(CCN(C1)/C(=N/C(=NC2=C(C=C(C=C2)Cl)Cl)N)/N)/C(=N/C(=NC3=C(C=C(C=C3)Cl)Cl)N)/N,-6.27,labeled_pubchem,train,test,80
729_,C1N(CCN(C1)/C(=N/C(=NC2=CC=CC=C2Cl)N)/N)/C(=N/C(=NC3=CC=CC=C3Cl)N)/N,-6.43,labeled_pubchem,train,test,68
730_,COC1=CC=CC(=C1)N=C(/N=C(/N2CCN(CC2)/C(=N/C(=NC3=CC(=CC=C3)OC)N)/N)\N)N,-6.38,labeled_pubchem,train,test,70
731_,CC1=CC=C(C=C1)C2=NN=C(S2)NC(=O)CC(C)CC(C)(C)C,-6.95,labeled_pubchem,train,,45
732_,CC(=O)OC1=CC=CC(=C1)C(=O)NC2=NN=C(S2)CC3=CC=CC=C3,-7.18,labeled_pubchem,train,,49
733_,COC1=CC(=CC(=C1OC)OC)N=C(/N=C(/N2CCN(CC2)/C(=N/C(=NC3=CC(=C(C(=C3)OC)OC)OC)N)/N)\N)N,-6.5,labeled_pubchem,train,,84
734_,CC(=O)OC1=CC=CC(=C1)C(=O)NC2=NN=C(S2)C3=CC=CC=C3,-8.27,labeled_pubchem,train,,48
735_,CC(=CCC/C(=C/CC/C(=C/CC/C(=C/CC1=C(C(=CC(=C1)O)SC2=CC=CC=C2C(=O)O)O)/C)/C)/C)C,-16.74,labeled_pubchem,train,,78
736_,CC(CC(=O)NC1=NN=C(S1)C2=CC(=CC=C2)Cl)CC(C)(C)C,-7.63,labeled_pubchem,train,,46
737_,CC1=CC=C(C=C1)C2=NN=C(S2)NC(=O)C3=CC(=CC=C3)OC(=O)C,-7.43,labeled_pubchem,train,,51
738_,CC(CC(=O)NC1=NN=C(S1)C2=CC=CC=C2)CC(C)(C)C,-7.01,labeled_pubchem,train,,42
739_,C/C(=N\O)/[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)OC(=O)C)C)C(=O)OC,-6.81,labeled_pubchem,train,,115
740_,CC(=O)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O)C)N,-6.41,labeled_pubchem,train,test,99
741_,C[C@@H]([C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)OC(=O)C)C)C(=O)OCC6=CC=CC=C6)N,-6.46,labeled_pubchem,train,,126
742_,CC(=O)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)N)C)C(=O)OCC6=CC=CC=C6,-6.15,labeled_pubchem,train,test,116
743_,CC(=O)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)OC(=O)C)C)C(=O)OCC6=CC=CC=C6,-9.39,labeled_pubchem,train,test,122
744_,C[C@@H]([C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)OC(=O)C)C)C(=O)OC)NC(=O)C,-6.35,labeled_pubchem,train,,121
745_,CC(=O)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O)C)C(=O)NCCN,-6.95,labeled_pubchem,train,,107
746_,COC1=C(C=CC(=C1)/C=C/C(=O)NC2=CC=CC=C2)OCCCCCCN3CCCCC3,-8.46,labeled_pubchem,train,,54
747_,C[C@H]([C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O)C)C(=O)OCC6=CC=CC=C6)N,-6.35,labeled_pubchem,train,,119
748_,CC(=O)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)OC(=O)C)C)C(=O)N,-6.88,labeled_pubchem,train,test,110
749_,C[C@H]([C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O)C)CO)N,-5.65,labeled_pubchem,train,,103
750_,CC(=O)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CCC(=O)C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)C)C(=O)OCC6=CC=CC=C6,-7.47,labeled_pubchem,train,,112
751_,CCOC(=O)C1=C(OC2=NC3=C(CCCC3)C(=C2C1C4=CC(=CC=C4)Br)N)C5=CC=CC=C5,-10.01,labeled_pubchem,train,,65
752_,C/C(=N\O)/[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)OC(=O)C)C)C(=O)O,-6.54,labeled_pubchem,train,,114
753_,C/C(=N/O)/[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)OC(=O)C)C)C(=O)OC,-6.87,labeled_pubchem,train,,115
754_,COC1=CC=CC(=C1)C2C3=C(C4=C(C=CC=N4)C=C3)OC5=NC6=C(CCCC6)C(=C25)N,-8.3,labeled_pubchem,train,,64
755_,CC(=O)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)N)C)C(=O)OCC6=CC=CC=C6,-6.42,labeled_pubchem,train,,115
756_,C[C@H]([C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)OC(=O)C)C)C(=O)OCC6=CC=CC=C6)N,-6.74,labeled_pubchem,train,test,125
757_,C[C@H]([C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)OC(=O)C)C)C(=O)O)N,-6.41,labeled_pubchem,train,test,113
758_,CC(=O)N[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)OC(=O)C)C)C(=O)OC,-6.64,labeled_pubchem,train,test,112
759_,C[C@H]([C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)OC(=O)C)C)COC(=O)C)N,-7.32,labeled_pubchem,train,,115
760_,CC(=O)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)OC(=O)C)C)C(=O)NCCN,-7.31,labeled_pubchem,train,,113
761_,COC1=C(C=C2C(=C1)C(=O)/C(=C/C3=CC(=C(C=C3)CN4CCCCC4)O)/O2)OC,-10.84,labeled_pubchem,train,,60
